name,datetime,conditions
"Lansing, MI",2019-12-21,0
"Lansing, MI",2019-12-22,0
"Lansing, MI",2019-12-23,0
"Lansing, MI",2019-12-24,1
"Lansing, MI",2019-12-25,1
"Lansing, MI",2019-12-26,1
"Lansing, MI",2019-12-27,1
"Lansing, MI",2019-12-28,1
"Lansing, MI",2019-12-29,2
"Lansing, MI",2019-12-30,3
"Lansing, MI",2019-12-31,3
"Grand Forks, ND",2019-12-14,1
"Grand Forks, ND",2019-12-15,3
"Grand Forks, ND",2019-12-16,1
"Grand Forks, ND",2019-12-17,1
"Grand Forks, ND",2019-12-18,1
"Grand Forks, ND",2019-12-19,1
"Grand Forks, ND",2019-12-20,1
"Grand Forks, ND",2019-12-21,1
"Grand Forks, ND",2019-12-22,1
"Grand Forks, ND",2019-12-23,1
"Grand Forks, ND",2019-12-24,1
"Grand Forks, ND",2019-12-25,3
"Grand Forks, ND",2019-12-26,3
"Grand Forks, ND",2019-12-27,0
"Grand Forks, ND",2019-12-28,3
"Grand Forks, ND",2019-12-29,3
"Grand Forks, ND",2019-12-30,3
"Grand Forks, ND",2019-12-31,1
"Guam, TT",2019-12-14,2
"Guam, TT",2019-12-15,2
"Guam, TT",2019-12-16,1
"Guam, TT",2019-12-17,2
"Guam, TT",2019-12-18,1
"Guam, TT",2019-12-19,2
"Guam, TT",2019-12-20,2
"Guam, TT",2019-12-21,2
"Guam, TT",2019-12-22,2
"Guam, TT",2019-12-23,1
"Guam, TT",2019-12-24,2
"Guam, TT",2019-12-25,1
"Guam, TT",2019-12-26,1
"Guam, TT",2019-12-27,1
"Guam, TT",2019-12-28,1
"Guam, TT",2019-12-29,2
"Guam, TT",2019-12-30,2
"Guam, TT",2019-12-31,2
"Scottsbluff, NE",2019-12-14,3
"Scottsbluff, NE",2019-12-15,3
"Scottsbluff, NE",2019-12-16,0
"Scottsbluff, NE",2019-12-17,0
"Scottsbluff, NE",2019-12-18,0
"Scottsbluff, NE",2019-12-19,0
"Scottsbluff, NE",2019-12-20,0
"Scottsbluff, NE",2019-12-21,0
"Scottsbluff, NE",2019-12-22,0
"Scottsbluff, NE",2019-12-23,0
"Scottsbluff, NE",2019-12-24,0
"Scottsbluff, NE",2019-12-25,2
"Scottsbluff, NE",2019-12-26,3
"Scottsbluff, NE",2019-12-27,3
"Scottsbluff, NE",2019-12-28,3
"Scottsbluff, NE",2019-12-29,1
"Scottsbluff, NE",2019-12-30,0
"Scottsbluff, NE",2019-12-31,0
"Bend/Redmond, OR",2019-12-14,2
"Bend/Redmond, OR",2019-12-15,0
"Bend/Redmond, OR",2019-12-16,0
"Bend/Redmond, OR",2019-12-17,0
"Bend/Redmond, OR",2019-12-18,1
"Bend/Redmond, OR",2019-12-19,2
"Bend/Redmond, OR",2019-12-20,0
"Bend/Redmond, OR",2019-12-21,1
"Bend/Redmond, OR",2019-12-22,1
"Bend/Redmond, OR",2019-12-23,1
"Bend/Redmond, OR",2019-12-24,1
"Bend/Redmond, OR",2019-12-25,1
"Bend/Redmond, OR",2019-12-26,1
"Bend/Redmond, OR",2019-12-27,1
"Bend/Redmond, OR",2019-12-28,1
"Bend/Redmond, OR",2019-12-29,1
"Bend/Redmond, OR",2019-12-30,1
"Bend/Redmond, OR",2019-12-31,2
"Binghamton, NY",2019-12-14,2
"Binghamton, NY",2019-12-15,3
"Binghamton, NY",2019-12-16,1
"Binghamton, NY",2019-12-17,3
"Binghamton, NY",2019-12-18,3
"Binghamton, NY",2019-12-19,3
"Binghamton, NY",2019-12-20,1
"Binghamton, NY",2019-12-21,0
"Binghamton, NY",2019-12-22,3
"Binghamton, NY",2019-12-23,0
"Binghamton, NY",2019-12-24,1
"Binghamton, NY",2019-12-25,0
"Binghamton, NY",2019-12-26,0
"Binghamton, NY",2019-12-27,2
"Binghamton, NY",2019-12-28,1
"Binghamton, NY",2019-12-29,3
"Binghamton, NY",2019-12-30,2
"Binghamton, NY",2019-12-31,2
"Albany, NY",2019-12-14,2
"Albany, NY",2019-12-15,2
"Albany, NY",2019-12-16,1
"Albany, NY",2019-12-17,3
"Albany, NY",2019-12-18,1
"Albany, NY",2019-12-19,1
"Albany, NY",2019-12-20,0
"Albany, NY",2019-12-21,1
"Albany, NY",2019-12-22,1
"Albany, NY",2019-12-23,1
"Albany, NY",2019-12-24,1
"Albany, NY",2019-12-25,1
"Albany, NY",2019-12-26,1
"Albany, NY",2019-12-27,2
"Albany, NY",2019-12-28,1
"Albany, NY",2019-12-29,2
"Albany, NY",2019-12-30,2
"Albany, NY",2019-12-31,2
"Hibbing, MN",2019-12-14,3
"Hibbing, MN",2019-12-15,1
"Hibbing, MN",2019-12-16,1
"Hibbing, MN",2019-12-17,1
"Hibbing, MN",2019-12-18,1
"Hibbing, MN",2019-12-19,1
"Hibbing, MN",2019-12-20,1
"Hibbing, MN",2019-12-21,1
"Hibbing, MN",2019-12-22,0
"Hibbing, MN",2019-12-23,0
"Hibbing, MN",2019-12-24,1
"Hibbing, MN",2019-12-25,3
"Hibbing, MN",2019-12-26,3
"Hibbing, MN",2019-12-27,1
"Hibbing, MN",2019-12-28,3
"Hibbing, MN",2019-12-29,3
"Hibbing, MN",2019-12-30,3
"Hibbing, MN",2019-12-31,1
"Toledo, OH",2019-12-14,1
"Toledo, OH",2019-12-15,1
"Toledo, OH",2019-12-16,3
"Toledo, OH",2019-12-17,3
"Toledo, OH",2019-12-18,3
"Toledo, OH",2019-12-19,0
"Toledo, OH",2019-12-20,0
"Toledo, OH",2019-12-21,0
"Toledo, OH",2019-12-22,0
"Toledo, OH",2019-12-23,0
"Toledo, OH",2019-12-24,1
"Toledo, OH",2019-12-25,1
"Toledo, OH",2019-12-26,1
"Toledo, OH",2019-12-27,1
"Toledo, OH",2019-12-28,1
"Toledo, OH",2019-12-29,2
"Toledo, OH",2019-12-30,3
"Toledo, OH",2019-12-31,3
"Missoula, MT",2019-12-14,3
"Missoula, MT",2019-12-15,3
"Missoula, MT",2019-12-16,1
"Missoula, MT",2019-12-17,1
"Missoula, MT",2019-12-18,1
"Missoula, MT",2019-12-19,1
"Missoula, MT",2019-12-20,3
"Missoula, MT",2019-12-21,1
"Missoula, MT",2019-12-22,0
"Missoula, MT",2019-12-23,3
"Missoula, MT",2019-12-24,3
"Missoula, MT",2019-12-25,1
"Missoula, MT",2019-12-26,1
"Missoula, MT",2019-12-27,1
"Missoula, MT",2019-12-28,1
"Missoula, MT",2019-12-29,3
"Missoula, MT",2019-12-30,1
"Missoula, MT",2019-12-31,3
"Rota, TT",2019-12-14,2
"Rota, TT",2019-12-15,2
"Rota, TT",2019-12-16,0
"Rota, TT",2019-12-17,1
"Rota, TT",2019-12-18,2
"Rota, TT",2019-12-19,2
"Rota, TT",2019-12-20,1
"Rota, TT",2019-12-21,1
"Rota, TT",2019-12-22,2
"Rota, TT",2019-12-23,1
"Rota, TT",2019-12-24,1
"Rota, TT",2019-12-25,2
"Rota, TT",2019-12-26,0
"Rota, TT",2019-12-27,0
"Rota, TT",2019-12-28,0
"Rota, TT",2019-12-29,2
"Rota, TT",2019-12-30,1
"Rota, TT",2019-12-31,1
"Burlington, VT",2019-12-14,2
"Burlington, VT",2019-12-15,3
"Burlington, VT",2019-12-16,1
"Burlington, VT",2019-12-17,3
"Burlington, VT",2019-12-18,3
"Burlington, VT",2019-12-19,1
"Burlington, VT",2019-12-20,1
"Burlington, VT",2019-12-21,1
"Burlington, VT",2019-12-22,1
"Burlington, VT",2019-12-23,1
"Burlington, VT",2019-12-24,1
"Burlington, VT",2019-12-25,1
"Burlington, VT",2019-12-26,1
"Burlington, VT",2019-12-27,3
"Burlington, VT",2019-12-28,1
"Burlington, VT",2019-12-29,3
"Burlington, VT",2019-12-30,3
"Burlington, VT",2019-12-31,3
"White Plains, NY",2019-12-14,2
"White Plains, NY",2019-12-15,1
"White Plains, NY",2019-12-16,3
"White Plains, NY",2019-12-17,3
"White Plains, NY",2019-12-18,3
"White Plains, NY",2019-12-19,0
"White Plains, NY",2019-12-20,0
"White Plains, NY",2019-12-21,0
"White Plains, NY",2019-12-22,0
"White Plains, NY",2019-12-23,0
"White Plains, NY",2019-12-24,0
"White Plains, NY",2019-12-25,0
"White Plains, NY",2019-12-26,1
"White Plains, NY",2019-12-27,1
"White Plains, NY",2019-12-28,0
"White Plains, NY",2019-12-29,2
"White Plains, NY",2019-12-30,2
"White Plains, NY",2019-12-31,2
"St. Louis, MO",2019-12-14,2
"St. Louis, MO",2019-12-15,3
"St. Louis, MO",2019-12-16,3
"St. Louis, MO",2019-12-17,3
"St. Louis, MO",2019-12-18,1
"St. Louis, MO",2019-12-19,0
"St. Louis, MO",2019-12-20,0
"St. Louis, MO",2019-12-21,0
"St. Louis, MO",2019-12-22,0
"St. Louis, MO",2019-12-23,1
"St. Louis, MO",2019-12-24,0
"St. Louis, MO",2019-12-25,0
"St. Louis, MO",2019-12-26,1
"St. Louis, MO",2019-12-27,1
"St. Louis, MO",2019-12-28,2
"St. Louis, MO",2019-12-29,2
"St. Louis, MO",2019-12-30,2
"St. Louis, MO",2019-12-31,1
"Quincy, IL",2019-12-14,3
"Quincy, IL",2019-12-15,3
"Quincy, IL",2019-12-16,1
"Quincy, IL",2019-12-17,1
"Quincy, IL",2019-12-18,3
"Quincy, IL",2019-12-19,2
"Quincy, IL",2019-12-20,1
"Quincy, IL",2019-12-21,0
"Quincy, IL",2019-12-22,0
"Quincy, IL",2019-12-23,0
"Quincy, IL",2019-12-24,0
"Quincy, IL",2019-12-25,0
"Quincy, IL",2019-12-26,1
"Quincy, IL",2019-12-27,1
"Quincy, IL",2019-12-28,2
"Quincy, IL",2019-12-29,2
"Quincy, IL",2019-12-30,1
"Quincy, IL",2019-12-31,1
"Gustavus, AK",2019-12-14,2
"Gustavus, AK",2019-12-15,1
"Gustavus, AK",2019-12-16,3
"Gustavus, AK",2019-12-17,2
"Gustavus, AK",2019-12-18,2
"Gustavus, AK",2019-12-19,2
"Gustavus, AK",2019-12-20,1
"Gustavus, AK",2019-12-21,2
"Gustavus, AK",2019-12-22,3
"Gustavus, AK",2019-12-23,3
"Gustavus, AK",2019-12-24,2
"Gustavus, AK",2019-12-25,3
"Gustavus, AK",2019-12-26,3
"Gustavus, AK",2019-12-27,3
"Gustavus, AK",2019-12-28,2
"Gustavus, AK",2019-12-29,2
"Gustavus, AK",2019-12-30,2
"Gustavus, AK",2019-12-31,2
"Oakland, CA",2019-12-14,2
"Oakland, CA",2019-12-15,1
"Oakland, CA",2019-12-16,1
"Oakland, CA",2019-12-17,1
"Oakland, CA",2019-12-18,2
"Oakland, CA",2019-12-19,2
"Oakland, CA",2019-12-20,1
"Oakland, CA",2019-12-21,1
"Oakland, CA",2019-12-22,2
"Oakland, CA",2019-12-23,1
"Oakland, CA",2019-12-24,1
"Oakland, CA",2019-12-25,2
"Oakland, CA",2019-12-26,1
"Oakland, CA",2019-12-27,1
"Oakland, CA",2019-12-28,1
"Oakland, CA",2019-12-29,2
"Oakland, CA",2019-12-30,2
"Oakland, CA",2019-12-31,1
"Greenville, NC",2019-12-14,2
"Greenville, NC",2019-12-15,0
"Greenville, NC",2019-12-16,0
"Greenville, NC",2019-12-17,2
"Greenville, NC",2019-12-18,1
"Greenville, NC",2019-12-19,0
"Greenville, NC",2019-12-20,0
"Greenville, NC",2019-12-21,0
"Greenville, NC",2019-12-22,0
"Greenville, NC",2019-12-23,2
"Greenville, NC",2019-12-24,0
"Greenville, NC",2019-12-25,0
"Greenville, NC",2019-12-26,0
"Greenville, NC",2019-12-27,1
"Greenville, NC",2019-12-28,1
"Greenville, NC",2019-12-29,2
"Greenville, NC",2019-12-30,2
"Greenville, NC",2019-12-31,0
"Oklahoma City, OK",2019-12-14,1
"Oklahoma City, OK",2019-12-15,1
"Oklahoma City, OK",2019-12-16,1
"Oklahoma City, OK",2019-12-17,0
"Oklahoma City, OK",2019-12-18,0
"Oklahoma City, OK",2019-12-19,0
"Oklahoma City, OK",2019-12-20,1
"Oklahoma City, OK",2019-12-21,1
"Oklahoma City, OK",2019-12-22,1
"Oklahoma City, OK",2019-12-23,1
"Oklahoma City, OK",2019-12-24,1
"Oklahoma City, OK",2019-12-25,1
"Oklahoma City, OK",2019-12-26,1
"Oklahoma City, OK",2019-12-27,2
"Oklahoma City, OK",2019-12-28,2
"Oklahoma City, OK",2019-12-29,1
"Oklahoma City, OK",2019-12-30,0
"Oklahoma City, OK",2019-12-31,0
"King Salmon, AK",2019-12-14,2
"King Salmon, AK",2019-12-15,2
"King Salmon, AK",2019-12-16,1
"King Salmon, AK",2019-12-17,2
"King Salmon, AK",2019-12-18,1
"King Salmon, AK",2019-12-19,0
"King Salmon, AK",2019-12-20,3
"King Salmon, AK",2019-12-21,1
"King Salmon, AK",2019-12-22,3
"King Salmon, AK",2019-12-23,3
"King Salmon, AK",2019-12-24,3
"King Salmon, AK",2019-12-25,3
"King Salmon, AK",2019-12-26,0
"King Salmon, AK",2019-12-27,1
"King Salmon, AK",2019-12-28,1
"King Salmon, AK",2019-12-29,3
"King Salmon, AK",2019-12-30,3
"King Salmon, AK",2019-12-31,3
"Martha's Vineyard, MA",2019-12-14,2
"Martha's Vineyard, MA",2019-12-15,1
"Martha's Vineyard, MA",2019-12-16,1
"Martha's Vineyard, MA",2019-12-17,3
"Martha's Vineyard, MA",2019-12-18,2
"Martha's Vineyard, MA",2019-12-19,0
"Martha's Vineyard, MA",2019-12-20,0
"Martha's Vineyard, MA",2019-12-21,1
"Martha's Vineyard, MA",2019-12-22,1
"Martha's Vineyard, MA",2019-12-23,0
"Martha's Vineyard, MA",2019-12-24,0
"Martha's Vineyard, MA",2019-12-25,0
"Martha's Vineyard, MA",2019-12-26,1
"Martha's Vineyard, MA",2019-12-27,1
"Martha's Vineyard, MA",2019-12-28,0
"Martha's Vineyard, MA",2019-12-29,2
"Martha's Vineyard, MA",2019-12-30,2
"Martha's Vineyard, MA",2019-12-31,2
"Casper, WY",2019-12-14,3
"Casper, WY",2019-12-15,0
"Casper, WY",2019-12-16,0
"Casper, WY",2019-12-17,0
"Casper, WY",2019-12-18,0
"Casper, WY",2019-12-19,0
"Casper, WY",2019-12-20,0
"Casper, WY",2019-12-21,0
"Casper, WY",2019-12-22,0
"Casper, WY",2019-12-23,0
"Casper, WY",2019-12-24,0
"Casper, WY",2019-12-25,3
"Casper, WY",2019-12-26,3
"Casper, WY",2019-12-27,0
"Casper, WY",2019-12-28,3
"Casper, WY",2019-12-29,3
"Casper, WY",2019-12-30,0
"Casper, WY",2019-12-31,0
"Helena, MT",2019-12-14,1
"Helena, MT",2019-12-15,1
"Helena, MT",2019-12-16,1
"Helena, MT",2019-12-17,1
"Helena, MT",2019-12-18,0
"Helena, MT",2019-12-19,1
"Helena, MT",2019-12-20,0
"Helena, MT",2019-12-21,0
"Helena, MT",2019-12-22,0
"Helena, MT",2019-12-23,1
"Helena, MT",2019-12-24,1
"Helena, MT",2019-12-25,1
"Helena, MT",2019-12-26,1
"Helena, MT",2019-12-27,1
"Helena, MT",2019-12-28,1
"Helena, MT",2019-12-29,1
"Helena, MT",2019-12-30,1
"Helena, MT",2019-12-31,1
"Lubbock, TX",2019-12-14,1
"Lubbock, TX",2019-12-15,1
"Lubbock, TX",2019-12-16,1
"Lubbock, TX",2019-12-17,0
"Lubbock, TX",2019-12-18,0
"Lubbock, TX",2019-12-19,1
"Lubbock, TX",2019-12-20,0
"Lubbock, TX",2019-12-21,0
"Lubbock, TX",2019-12-22,1
"Lubbock, TX",2019-12-23,1
"Lubbock, TX",2019-12-24,1
"Lubbock, TX",2019-12-25,1
"Lubbock, TX",2019-12-26,1
"Lubbock, TX",2019-12-27,2
"Lubbock, TX",2019-12-28,2
"Lubbock, TX",2019-12-29,1
"Lubbock, TX",2019-12-30,0
"Lubbock, TX",2019-12-31,1
"Knoxville, TN",2019-12-14,2
"Knoxville, TN",2019-12-15,0
"Knoxville, TN",2019-12-16,2
"Knoxville, TN",2019-12-17,2
"Knoxville, TN",2019-12-18,0
"Knoxville, TN",2019-12-19,0
"Knoxville, TN",2019-12-20,0
"Knoxville, TN",2019-12-21,0
"Knoxville, TN",2019-12-22,2
"Knoxville, TN",2019-12-23,2
"Knoxville, TN",2019-12-24,0
"Knoxville, TN",2019-12-25,1
"Knoxville, TN",2019-12-26,1
"Knoxville, TN",2019-12-27,1
"Knoxville, TN",2019-12-28,2
"Knoxville, TN",2019-12-29,2
"Knoxville, TN",2019-12-30,2
"Knoxville, TN",2019-12-31,0
"Pierre, SD",2019-12-14,1
"Pierre, SD",2019-12-15,1
"Pierre, SD",2019-12-16,1
"Pierre, SD",2019-12-17,0
"Pierre, SD",2019-12-18,0
"Pierre, SD",2019-12-19,0
"Pierre, SD",2019-12-20,0
"Pierre, SD",2019-12-21,0
"Pierre, SD",2019-12-22,0
"Pierre, SD",2019-12-23,0
"Pierre, SD",2019-12-24,1
"Pierre, SD",2019-12-25,3
"Pierre, SD",2019-12-26,1
"Pierre, SD",2019-12-27,3
"Pierre, SD",2019-12-28,3
"Pierre, SD",2019-12-29,3
"Pierre, SD",2019-12-30,3
"Pierre, SD",2019-12-31,0
"Marquette, MI",2019-12-14,3
"Marquette, MI",2019-12-15,3
"Marquette, MI",2019-12-16,0
"Marquette, MI",2019-12-17,3
"Marquette, MI",2019-12-18,3
"Marquette, MI",2019-12-19,0
"Marquette, MI",2019-12-20,0
"Marquette, MI",2019-12-21,0
"Marquette, MI",2019-12-22,0
"Marquette, MI",2019-12-23,0
"Marquette, MI",2019-12-24,0
"Marquette, MI",2019-12-25,0
"Marquette, MI",2019-12-26,3
"Marquette, MI",2019-12-27,0
"Marquette, MI",2019-12-28,3
"Marquette, MI",2019-12-29,3
"Marquette, MI",2019-12-30,3
"Marquette, MI",2019-12-31,3
"Montgomery, AL",2019-12-14,1
"Montgomery, AL",2019-12-15,1
"Montgomery, AL",2019-12-16,2
"Montgomery, AL",2019-12-17,2
"Montgomery, AL",2019-12-18,0
"Montgomery, AL",2019-12-19,0
"Montgomery, AL",2019-12-20,0
"Montgomery, AL",2019-12-21,2
"Montgomery, AL",2019-12-22,2
"Montgomery, AL",2019-12-23,2
"Montgomery, AL",2019-12-24,0
"Montgomery, AL",2019-12-25,0
"Montgomery, AL",2019-12-26,0
"Montgomery, AL",2019-12-27,2
"Montgomery, AL",2019-12-28,2
"Montgomery, AL",2019-12-29,2
"Montgomery, AL",2019-12-30,2
"Montgomery, AL",2019-12-31,0
"Asheville, NC",2019-12-14,2
"Asheville, NC",2019-12-15,0
"Asheville, NC",2019-12-16,2
"Asheville, NC",2019-12-17,2
"Asheville, NC",2019-12-18,0
"Asheville, NC",2019-12-19,0
"Asheville, NC",2019-12-20,0
"Asheville, NC",2019-12-21,0
"Asheville, NC",2019-12-22,2
"Asheville, NC",2019-12-23,2
"Asheville, NC",2019-12-24,0
"Asheville, NC",2019-12-25,0
"Asheville, NC",2019-12-26,0
"Asheville, NC",2019-12-27,0
"Asheville, NC",2019-12-28,2
"Asheville, NC",2019-12-29,2
"Asheville, NC",2019-12-30,2
"Asheville, NC",2019-12-31,0
"Ketchikan, AK",2019-12-14,1
"Ketchikan, AK",2019-12-15,2
"Ketchikan, AK",2019-12-16,3
"Ketchikan, AK",2019-12-17,3
"Ketchikan, AK",2019-12-18,2
"Ketchikan, AK",2019-12-19,2
"Ketchikan, AK",2019-12-20,2
"Ketchikan, AK",2019-12-21,2
"Ketchikan, AK",2019-12-22,2
"Ketchikan, AK",2019-12-23,3
"Ketchikan, AK",2019-12-24,3
"Ketchikan, AK",2019-12-25,2
"Ketchikan, AK",2019-12-26,2
"Ketchikan, AK",2019-12-27,2
"Ketchikan, AK",2019-12-28,2
"Ketchikan, AK",2019-12-29,2
"Ketchikan, AK",2019-12-30,2
"Ketchikan, AK",2019-12-31,2
"Lanai, HI",2019-12-14,0
"Lanai, HI",2019-12-15,1
"Lanai, HI",2019-12-16,2
"Lanai, HI",2019-12-17,0
"Lanai, HI",2019-12-18,1
"Lanai, HI",2019-12-19,0
"Lanai, HI",2019-12-20,2
"Lanai, HI",2019-12-21,2
"Lanai, HI",2019-12-22,1
"Lanai, HI",2019-12-23,1
"Lanai, HI",2019-12-24,0
"Lanai, HI",2019-12-25,2
"Lanai, HI",2019-12-26,2
"Lanai, HI",2019-12-27,0
"Lanai, HI",2019-12-28,1
"Lanai, HI",2019-12-29,0
"Lanai, HI",2019-12-30,0
"Lanai, HI",2019-12-31,1
"Mammoth Lakes, CA",2019-12-14,0
"Mammoth Lakes, CA",2019-12-15,0
"Mammoth Lakes, CA",2019-12-16,0
"Mammoth Lakes, CA",2019-12-17,0
"Mammoth Lakes, CA",2019-12-18,0
"Mammoth Lakes, CA",2019-12-19,0
"Mammoth Lakes, CA",2019-12-20,0
"Mammoth Lakes, CA",2019-12-21,0
"Mammoth Lakes, CA",2019-12-22,1
"Mammoth Lakes, CA",2019-12-23,3
"Mammoth Lakes, CA",2019-12-24,3
"Mammoth Lakes, CA",2019-12-25,1
"Mammoth Lakes, CA",2019-12-26,1
"Mammoth Lakes, CA",2019-12-27,0
"Mammoth Lakes, CA",2019-12-28,0
"Mammoth Lakes, CA",2019-12-29,1
"Mammoth Lakes, CA",2019-12-30,1
"Mammoth Lakes, CA",2019-12-31,0
"Buffalo, NY",2019-12-14,2
"Buffalo, NY",2019-12-15,3
"Buffalo, NY",2019-12-16,3
"Buffalo, NY",2019-12-17,3
"Buffalo, NY",2019-12-18,3
"Buffalo, NY",2019-12-19,3
"Buffalo, NY",2019-12-20,3
"Buffalo, NY",2019-12-21,3
"Buffalo, NY",2019-12-22,1
"Buffalo, NY",2019-12-23,2
"Buffalo, NY",2019-12-24,1
"Buffalo, NY",2019-12-25,2
"Buffalo, NY",2019-12-26,1
"Buffalo, NY",2019-12-27,2
"Buffalo, NY",2019-12-28,2
"Buffalo, NY",2019-12-29,2
"Buffalo, NY",2019-12-30,2
"Buffalo, NY",2019-12-31,2
"San Jose, CA",2019-12-14,2
"San Jose, CA",2019-12-15,1
"San Jose, CA",2019-12-16,1
"San Jose, CA",2019-12-17,1
"San Jose, CA",2019-12-18,2
"San Jose, CA",2019-12-19,2
"San Jose, CA",2019-12-20,1
"San Jose, CA",2019-12-21,1
"San Jose, CA",2019-12-22,2
"San Jose, CA",2019-12-23,1
"San Jose, CA",2019-12-24,2
"San Jose, CA",2019-12-25,2
"San Jose, CA",2019-12-26,2
"San Jose, CA",2019-12-27,1
"San Jose, CA",2019-12-28,1
"San Jose, CA",2019-12-29,2
"San Jose, CA",2019-12-30,2
"San Jose, CA",2019-12-31,1
"Portland, ME",2019-12-14,2
"Portland, ME",2019-12-15,1
"Portland, ME",2019-12-16,1
"Portland, ME",2019-12-17,3
"Portland, ME",2019-12-18,3
"Portland, ME",2019-12-19,1
"Portland, ME",2019-12-20,0
"Portland, ME",2019-12-21,1
"Portland, ME",2019-12-22,1
"Portland, ME",2019-12-23,1
"Portland, ME",2019-12-24,0
"Portland, ME",2019-12-25,1
"Portland, ME",2019-12-26,1
"Portland, ME",2019-12-27,2
"Portland, ME",2019-12-28,0
"Portland, ME",2019-12-29,1
"Portland, ME",2019-12-30,3
"Portland, ME",2019-12-31,3
"Philadelphia, PA",2019-12-14,2
"Philadelphia, PA",2019-12-15,1
"Philadelphia, PA",2019-12-16,2
"Philadelphia, PA",2019-12-17,2
"Philadelphia, PA",2019-12-18,1
"Philadelphia, PA",2019-12-19,0
"Philadelphia, PA",2019-12-20,0
"Philadelphia, PA",2019-12-21,0
"Philadelphia, PA",2019-12-22,0
"Philadelphia, PA",2019-12-23,0
"Philadelphia, PA",2019-12-24,0
"Philadelphia, PA",2019-12-25,0
"Philadelphia, PA",2019-12-26,1
"Philadelphia, PA",2019-12-27,1
"Philadelphia, PA",2019-12-28,1
"Philadelphia, PA",2019-12-29,2
"Philadelphia, PA",2019-12-30,2
"Philadelphia, PA",2019-12-31,2
"Dayton, OH",2019-12-14,2
"Dayton, OH",2019-12-15,3
"Dayton, OH",2019-12-16,3
"Dayton, OH",2019-12-17,3
"Dayton, OH",2019-12-18,1
"Dayton, OH",2019-12-19,0
"Dayton, OH",2019-12-20,1
"Dayton, OH",2019-12-21,1
"Dayton, OH",2019-12-22,0
"Dayton, OH",2019-12-23,0
"Dayton, OH",2019-12-24,1
"Dayton, OH",2019-12-25,1
"Dayton, OH",2019-12-26,1
"Dayton, OH",2019-12-27,1
"Dayton, OH",2019-12-28,1
"Dayton, OH",2019-12-29,2
"Dayton, OH",2019-12-30,2
"Dayton, OH",2019-12-31,1
"Valdosta, GA",2019-12-14,2
"Valdosta, GA",2019-12-15,0
"Valdosta, GA",2019-12-16,0
"Valdosta, GA",2019-12-17,2
"Valdosta, GA",2019-12-18,0
"Valdosta, GA",2019-12-19,0
"Valdosta, GA",2019-12-20,1
"Valdosta, GA",2019-12-21,1
"Valdosta, GA",2019-12-22,2
"Valdosta, GA",2019-12-23,2
"Valdosta, GA",2019-12-24,2
"Valdosta, GA",2019-12-25,0
"Valdosta, GA",2019-12-26,1
"Valdosta, GA",2019-12-27,1
"Valdosta, GA",2019-12-28,2
"Valdosta, GA",2019-12-29,2
"Valdosta, GA",2019-12-30,2
"Valdosta, GA",2019-12-31,0
"Long Beach, CA",2019-12-14,1
"Long Beach, CA",2019-12-15,0
"Long Beach, CA",2019-12-16,0
"Long Beach, CA",2019-12-17,0
"Long Beach, CA",2019-12-18,0
"Long Beach, CA",2019-12-19,0
"Long Beach, CA",2019-12-20,0
"Long Beach, CA",2019-12-21,0
"Long Beach, CA",2019-12-22,2
"Long Beach, CA",2019-12-23,2
"Long Beach, CA",2019-12-24,0
"Long Beach, CA",2019-12-25,2
"Long Beach, CA",2019-12-26,2
"Long Beach, CA",2019-12-27,0
"Long Beach, CA",2019-12-28,1
"Long Beach, CA",2019-12-29,0
"Long Beach, CA",2019-12-30,1
"Long Beach, CA",2019-12-31,0
"Hoolehua, HI",2019-12-14,2
"Hoolehua, HI",2019-12-15,1
"Hoolehua, HI",2019-12-16,2
"Hoolehua, HI",2019-12-17,1
"Hoolehua, HI",2019-12-18,0
"Hoolehua, HI",2019-12-19,0
"Hoolehua, HI",2019-12-20,2
"Hoolehua, HI",2019-12-21,2
"Hoolehua, HI",2019-12-22,0
"Hoolehua, HI",2019-12-23,0
"Hoolehua, HI",2019-12-24,0
"Hoolehua, HI",2019-12-25,2
"Hoolehua, HI",2019-12-26,2
"Hoolehua, HI",2019-12-27,1
"Hoolehua, HI",2019-12-28,2
"Hoolehua, HI",2019-12-29,0
"Hoolehua, HI",2019-12-30,0
"Hoolehua, HI",2019-12-31,0
"Erie, PA",2019-12-14,3
"Erie, PA",2019-12-15,3
"Erie, PA",2019-12-16,1
"Erie, PA",2019-12-17,3
"Erie, PA",2019-12-18,3
"Erie, PA",2019-12-19,1
"Erie, PA",2019-12-20,1
"Erie, PA",2019-12-21,0
"Erie, PA",2019-12-22,0
"Erie, PA",2019-12-23,0
"Erie, PA",2019-12-24,0
"Erie, PA",2019-12-25,0
"Erie, PA",2019-12-26,1
"Erie, PA",2019-12-27,1
"Erie, PA",2019-12-28,1
"Erie, PA",2019-12-29,2
"Erie, PA",2019-12-30,2
"Erie, PA",2019-12-31,3
"Hattiesburg/Laurel, MS",2019-12-14,0
"Hattiesburg/Laurel, MS",2019-12-15,0
"Hattiesburg/Laurel, MS",2019-12-16,2
"Hattiesburg/Laurel, MS",2019-12-17,2
"Hattiesburg/Laurel, MS",2019-12-18,0
"Hattiesburg/Laurel, MS",2019-12-19,0
"Hattiesburg/Laurel, MS",2019-12-20,0
"Hattiesburg/Laurel, MS",2019-12-21,2
"Hattiesburg/Laurel, MS",2019-12-22,2
